2025-12-05 22:07:50.899 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 403 - Msg: ✅ Created index idx_msg_topic_id
2025-12-05 22:07:51.729 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: ✅ SQLite initialized successfully
2025-12-05 22:07:51.729 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 🔍 [INIT-DETECTOR] Checking if first-time initialization is needed...
2025-12-05 22:07:51.729 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:51.845 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: ✅ [INIT-DETECTOR] First-time init NOT needed: all checks passed (1 groups found)
2025-12-05 22:07:51.845 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: ✅ [APP] First-time initialization not needed
2025-12-05 22:07:51.845 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:51.930 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 655 - Msg: 🧹 Cleaned up 0 old tombstones
2025-12-05 22:07:51.931 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:52.134 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 🔄 Started background sync of read status to Supabase
2025-12-05 22:07:52.134 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 🌐 Network status monitoring handled centrally in main.tsx
2025-12-05 22:07:52.134 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 📇 About to initialize contacts store...
2025-12-05 22:07:52.135 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 📇 Calling initializeContacts()...
2025-12-05 22:07:52.135 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 [INIT] Starting contacts store initialization...
2025-12-05 22:07:52.135 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 [INIT] Contacts available: true
2025-12-05 22:07:52.136 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 Checking contacts permission...
2025-12-05 22:07:52.137 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] 🔄 Syncing local read status to Supabase...
2025-12-05 22:07:52.137 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:52.191 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 Contacts permission status: granted
2025-12-05 22:07:52.191 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 [INIT] Loading contacts from SQLite...
2025-12-05 22:07:52.191 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 Loading contacts from SQLite...
2025-12-05 22:07:52.191 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:52.194 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] 📊 Found 1 local read statuses to sync
2025-12-05 22:07:52.201 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.200 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.10ms)
2025-12-05 22:07:52.202 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.201 [38;5;159m[fetch][0m PATCH https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/group_members?group_id=eq.04a965fb-b53d-41bd-9372-5f25a5c1bec9&user_id=eq.852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:52.319 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] ✅ Synced group 04a965fb
2025-12-05 22:07:52.319 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] ✅ Sync complete
2025-12-05 22:07:52.577 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:52.692 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: ✅ Loaded 3830 contacts, 6 registered users from SQLite
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 📇 [INIT] Loaded: 3830 contacts, 6 registered
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: ✅ [INIT] Contacts store initialized (<100ms target)
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: ✅ Contacts store initialized successfully
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 📇 Contacts initialization block completed
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 🎧 Initializing auth listener...
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 🎧 Setting up auth state listener...
2025-12-05 22:07:52.868 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.830 🔑 getClient() called - hasClient=true isInitialized=true initPromiseActive=false corrupted=false
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.830 ⚠️ Session expires soon (99s), will refresh in background
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.830 🔑 getClient() -> within 60s of init (4s), skipping proactive refresh
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: ✅ Auth listener initialized
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 🔍 Initializing authentication...
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 🔑 Checking Supabase Auth session...
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.831 🔐 Returning cached session
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 👤 Active Supabase session found for user: 852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:52.869 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 🔄 Syncing user profile for: 852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:52.951 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.873 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.10ms)
2025-12-05 22:07:52.952 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 🔄 Auth state changed: INITIAL_SESSION 852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:52.953 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 📡 Auth event: INITIAL_SESSION
2025-12-05 22:07:52.958 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.955 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.00ms)
2025-12-05 22:07:52.998 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:52.956 [38;5;159m[fetch][0m GET https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/users?select=*&id=eq.852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:53.137 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: ✅ User profile found and loaded
2025-12-05 22:07:53.138 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 🎨 App render state: [object Object]
2025-12-05 22:07:53.138 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: 🏁 Auth initialization complete
2025-12-05 22:07:53.144 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 🚀 Starting outbox processor...
2025-12-05 22:07:53.144 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 827 - Msg: [outbox-unified] Resetting outbox processing state
2025-12-05 22:07:53.145 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 827 - Msg: [outbox-unified] Trigger requested from: processor-start (priority: immediate)
2025-12-05 22:07:53.145 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 827 - Msg: [outbox-unified] Scheduling processing in 0ms for: processor-start
2025-12-05 22:07:53.145 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: 🎨 App render state: [object Object]
2025-12-05 22:07:53.146 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: ✅ Auth setup complete
2025-12-05 22:07:53.146 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.145 📦 Starting outbox processing - session outbox-1764952673145
2025-12-05 22:07:53.146 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.145 📦 Outbox pre-check: sqliteReady after 0ms
2025-12-05 22:07:53.147 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:53.210 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 🔍 [INIT-DETECTOR] Using cached result: false (1s ago)
2025-12-05 22:07:53.210 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: 📱 Loading groups from local storage first (local-first approach)
2025-12-05 22:07:53.210 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:53.233 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.230 📦 No outbox messages to process; idle
2025-12-05 22:07:53.237 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: 📱 Found 1 groups in local storage
2025-12-05 22:07:53.237 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: ✅ Loaded 1 groups from local storage
2025-12-05 22:07:53.249 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetching counts for 1 groups
2025-12-05 22:07:53.251 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Dashboard visible, refreshing counts
2025-12-05 22:07:53.252 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetching counts from Supabase for user: 852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:53.252 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetching counts from Supabase for user: 852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:53.261 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.260 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.00ms)
2025-12-05 22:07:53.261 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.261 [38;5;159m[fetch][0m POST https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/rpc/get_all_unread_counts
2025-12-05 22:07:53.341 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: � B ackground syncing groups with Supabase...
2025-12-05 22:07:53.341 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: 🌐 Fetching groups from Supabase...
2025-12-05 22:07:53.341 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: 🔑 Getting user ID from cached session
2025-12-05 22:07:53.341 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: 🔑 Getting Supabase client (single initialization)
2025-12-05 22:07:53.342 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.283 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.00ms)
2025-12-05 22:07:53.342 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.283 [38;5;159m[fetch][0m POST https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/rpc/get_all_unread_counts
2025-12-05 22:07:53.351 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.347 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.00ms)
2025-12-05 22:07:53.351 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.348 [38;5;159m[fetch][0m GET https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/group_members?select=group_id&user_id=eq.852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:53.408 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetched counts: 
2025-12-05 22:07:53.408 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Got counts: 
2025-12-05 22:07:53.443 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetched counts: 
2025-12-05 22:07:53.444 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.444 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.10ms)
2025-12-05 22:07:53.451 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.446 [38;5;159m[fetch][0m GET https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/groups?select=*&id=in.%2804a965fb-b53d-41bd-9372-5f25a5c1bec9%29
2025-12-05 22:07:53.574 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:53.594 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: ✅ Saved 1 groups to SQLite (waited 20ms)
2025-12-05 22:07:53.595 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 107 - Msg: [sqlite-monitoring] ⏱️ Saved 1 groups in 20ms (avg: 20.0ms per group)
2025-12-05 22:07:53.595 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:53.609 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 803 - Msg: ✅ UI updated with 1 synced groups
2025-12-05 22:07:53.620 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetching counts for 1 groups
2025-12-05 22:07:53.620 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetching counts from Supabase for user: 852432e2-c453-4f00-9ec7-ecf6bda87676
2025-12-05 22:07:53.623 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.623 [storage-adapter] ✅ getItem("sb-sxykfyqrqwifkirveqgr-auth-token") -> {"access_token":"eyJhbGciOiJIUzI1NiIsImtpZCI6IlU2Y... (0.10ms)
2025-12-05 22:07:53.624 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:53.623 [38;5;159m[fetch][0m POST https://sxykfyqrqwifkirveqgr.supabase.co/rest/v1/rpc/get_all_unread_counts
2025-12-05 22:07:53.725 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Fetched counts: 
2025-12-05 22:07:53.725 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1299 - Msg: [unread] Got counts: 
2025-12-05 22:07:54.386 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 834 - Msg: 📋 Fetching topics for group 04a965fb-b53d-41bd-9372-5f25a5c1bec9, page 0
2025-12-05 22:07:54.387 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 842 - Msg: 🔍 [INIT-DETECTOR] Using cached result: false (3s ago)
2025-12-05 22:07:54.396 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 488 - Msg: [db-connection] 🔍 getConnection() called - dbName: confessr_db, isOpen: true
2025-12-05 22:07:54.408 17188-17188 Capacitor/Console       com.confessr.app                     I  File:  - Line 334 - Msg: undefined
2025-12-05 22:07:54.409 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 1305 - Msg: [push] 📂 Active group ID saved: 04a965fb-b53d-41bd-9372-5f25a5c1bec9
2025-12-05 22:07:54.412 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 834 - Msg: 🌐 Fetching topics from Supabase...
2025-12-05 22:07:54.413 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:54.412 🗄️ Executing RPC get_topics_paginated...
2025-12-05 22:07:54.413 17188-17188 Capacitor/Console       com.confessr.app                     I  File: https://localhost/assets/index-DX3WMLYl.js - Line 780 - Msg: [supabase-pipeline] 16:37:54.412 🔑 getClientWithValidToken() called - ensuring valid auth token
